5312,Eczord - 0071,458,437,7395591,10117,1
5313,MA 04,597,538,919558013,6777,0
5314,Br 113 # Nobre StyleBrSz,566,501,7957583,9835,0
5315,Nobre|015,559,504,477722,10495,0
5316,K54 047,461,528,7859528,1347,0
5317,025 Mestre Bimba,488,493,687472,10489,1
5318,Machado,429,570,919652654,10495,0
5319,Nobre Forte de Belmont - 031,466,435,919483316,11819,2
5320,C 010 - Toti,564,469,7331306,10178,0
5321,074| Supiz,475,530,8243788,10495,0
5322,Aldeia da Morte [051],494,487,7850654,9816,0
5323,(19) ivankv,556,554,918746577,5193,0
5324,Nobre, SEM MASSAGEM ! 080,497,444,919563536,10469,0
5325,099 K55,528,533,919200476,10495,5
5326,Aldeia de bárbaros,434,480,0,905,0
5327,ricks100,518,424,8230558,5823,0
5328,XARUTO 050,504,570,918919530,3234,7
5329,Noblador de BB Bravo n Entre!,497,429,7736488,10469,0
5330,Nobre,489,503,918920176,5576,1
5331,StarK,543,476,919668837,10019,0
5332,Nobre|080,494,524,477722,6025,0
5333,128 Coca-cola,459,454,918826756,4335,0
5334,0011 -RIP-,560,532,919498546,3637,0
5335,[051] Nobre, Toxic Squad!,582,489,1618709,9740,0
5336,0049 | HA,518,480,919106855,10069,2
5337,Front,461,559,919376887,7596,0
5338,0207| Guerraaaaa,542,482,7270627,10019,8
5339,DEUS BOLADO 112,537,535,919534743,4513,0
5340,PANDATACK 0072,512,577,5515472,2816,0
5341,0083,480,562,919073624,10160,0
5342,K54 045,442,527,7859528,4519,0
5343,048 LORD,482,427,919566124,10971,3
5344,Denisinhuu Village II,510,564,7681173,3215,0
5345,K55 Nobre 0080,568,513,919534607,8204,0
5346,028,553,469,919490579,5527,0
5347,Br 113 # Nobre StyleBrSz,571,530,7957583,10495,8
5348,021~EZREAL,506,555,919201490,10143,0
5349,Machado,429,562,919652654,10083,0
5350,RAÇA FLA 127,445,498,8271328,10495,0
5351,|0032|Rag Na Rok,480,519,554916,10636,0
5352,RAÇA FLA 073,557,509,8271328,10057,0
5353,0104| Guerraaaaa,557,470,7270627,10019,0
5354,Nemesis Prime,548,492,919540085,10019,0
5355,{0084} G,452,547,7554750,10285,3
5356,K45,523,442,919667514,9902,0
5357,Nobre,527,521,918920176,5934,0
5358,StarK,534,462,919668837,10019,0
5359,Noblador de BB Bravo n Entre!,512,430,7736488,8709,0
5360,035,574,502,919585121,10019,9
5361,Aldeia de Morceguinho,509,444,6245413,9484,0
5362,RAÇA FLA 044,487,521,8271328,10495,0
5363,#018 BlastRade,531,522,919391252,9772,0
5364,0217| Guerraaaaa,555,495,7270627,10019,0
5365,066 K54 - RIP,472,511,7781056,10495,4
5366,TháBu 15,530,578,919620196,10019,0
5367,R.I.P-Nobre-0088,537,503,494288,10495,0
5368,Kakashi Hatake 0038,426,539,919675492,10495,0
5369,Nobre,489,501,918920176,5436,2
5370,Perigosos 007,479,457,919569672,8544,0
5371,072 - ALEMÃO SAFADO,512,486,531505,10303,0
5372,Sentinel Prime,548,491,919540085,10495,9
5373,113| Supiz,480,525,8243788,10495,0
5374,Aldeia de bárbaros,461,498,0,926,0
5375,54 ~ NOBRE 039,453,530,7526714,10252,1
5376,[0123] Gorgrond,468,444,69441,10495,0
5377,DEUS BOLADO 026,555,492,919534743,10495,5
5378,0055,477,569,919073624,7361,0
5379,G.F.A. 41,503,430,6053349,10143,0
5380,041,467,489,919490579,6169,0
5381,K45 [102] Loading...,538,460,7331306,9756,0
5382,035 - [NE],469,545,919671987,10311,0
5383,BaBaYaGa Nobre,532,436,919667514,9902,0
5384,R.I.P-Nobre-0026,578,514,494288,10636,0
5385,|0064|Rag Na Rok,488,538,554916,10099,7
5386,074,531,421,918856240,9742,0
5387,[0037] Nobre, Quico Baderneiro,464,474,5554668,9993,8
5388,049 LORD,488,432,919566124,10495,0
5389,Toxic Squad!,542,451,6083709,10019,0
5390,24 VEM PRO FUT VEM,463,478,919003352,10168,5
5391,Machado,441,534,919652654,10495,0
5392,065 ~,435,543,919201490,10476,4
5393,016 SEM MASSAGEM,534,491,6566724,9860,0
5394,Cemitério de inimigos,457,481,919566124,7382,7
5395,0049 Cabaludo,569,480,919668977,10104,0
5396,K45,525,441,919667514,9902,0
5397,R.I.P-Nobre-0063,507,518,494288,10559,2
5398,072,485,481,6222181,10495,0
5399,Nobre, 009 | Reino da Caatinga,542,413,919577243,10152,0
5400,0050 | HA,519,482,919106855,10069,7
5401,K45 [086] Loading...,549,441,7331306,9756,0
5402,0268| Guerraaaaa,467,471,7270627,9161,0
5403,BPM 018,558,476,919468580,9763,0
5404,0101 - Nobre ToxiC,468,459,919360118,9809,9
5405,0069 Bad or Bip ?,493,563,7448518,10495,0
5407,110 - ALEMÃO SAFADO,465,472,531505,10019,9
5408,125| Supiz,446,553,8243788,10636,0
5409,Br 113 # Nobre StyleBrSz,520,468,7957583,9835,0
5410,031 K55 - RIP,544,557,7781056,10160,5
5411,Machado,434,571,919652654,10495,0
5412,090,447,475,919248718,10540,4
5413,{0102} A,449,547,8193141,3962,0
5414,Capitão Kid,519,556,372053,11875,1
5416,54 ~ NOBRE 023,461,564,7526714,10160,3
5417,K45 [091] Loading...,549,477,7331306,9756,0
5418,TROPA DO FLU,429,471,919312760,10495,0
5419,[015] - Nobre,449,504,7124650,1402,0
5420,Nobre +0.7.6,442,511,918916774,10495,0
5421,B1-0009 | Carta na Manga,496,519,6075513,11550,0
5422,|0065|Rag Na Rok,488,537,554916,10495,3
5423,162 - [NW],522,523,919671987,10311,0
5424,[0023] Howling Fjord,512,447,69441,10495,3
5425,0117| Guerraaaaa,540,490,7270627,10019,0
5426,0028 - Toxic II,468,447,919670400,6947,7
5427,Aldeia de lobo 02,469,568,6533067,1967,0
5428,Nobre J.F.A.,509,438,919294149,9808,8
5429,0040 - John,524,579,919526561,10495,0
5430,Aldeia de bárbaros,452,530,919540085,2338,0
5431,Aldeia de bárbaros,436,536,0,955,0
5432,117 - ALEMÃO SAFADO,464,468,531505,10427,4
5433,190 - [NE],492,506,919671987,10311,0
5434,0066 | HA,501,492,919106855,10069,0
5435,K45 [042] Loading...,539,441,7331306,9712,1
5436,Nobre, 042 | Reino da Caatinga,512,451,919577243,10042,0
5437,0050,482,562,919073624,9835,7
5438,BLINDAGEM TOTAL s2,533,549,919665732,3856,0
5439,K55 Nobre 0068,540,538,919534607,10252,0
5440,0036,497,513,919645332,9260,2
5441,EL CHAPO 004.,492,407,919645804,10481,0
5442,K55 Nobre 0021,520,549,919534607,10252,0
5443,|0000 0016 Namastex|,494,489,919668977,9977,0
5444,047 K55,529,500,919200476,10495,4
5445,PURO ÓDIO 052,499,405,389031,9795,0
5446,Aldeia de bárbaros,461,536,0,916,0
5447,Tarado28,524,563,372053,3796,0
5448,083 K54,446,545,919200476,6135,0
5449,*NORTUMBRIA 028,406,505,919476182,8369,0
5450,Alemão-049,441,575,919234453,10001,0
5451,[0137] Nespirah,471,448,69441,10495,0
5452,Nobre, 146 | Reino bacaninha,428,489,919577243,10203,0
5453,[0063] Nobre, Quico Baderneiro,466,457,5554668,9993,0
5454,0170 Bad or Bip ?,450,547,7448518,6523,2
5455,Abadoon 002,536,589,8193141,9797,0
5456,DUMAAAAL 150,454,439,919442019,10469,1
5457,036,580,495,919585121,10019,0
5458,048 SEM MASSAGEM,471,461,6566724,9468,0
5459,040,478,442,6053349,10713,0
5460,{0041} A,504,541,8193141,10273,0
5461,0079 - Nobre ToxiC,499,476,919360118,9809,0
5462,query 113 048,573,477,919646676,1060,0
5463,-045 Alemanha-,550,544,919655816,9731,8
5464,056 - ALEMÃO SAFADO,433,468,531505,11106,0
5465,Kakashi Hatake 0109,423,513,919675492,10495,6
5466,[0135] Northshire,465,449,69441,10495,0
5467,K45 [007] Loading...,574,445,7331306,9756,0
5468,0032 -RIP-,526,512,919498546,9966,0
5469,|003| Anatólia,480,483,919565753,4549,0
5470,026 - [W],510,544,919671987,10311,2
5471,0013| Guerraaaaa,550,450,7270627,10019,0
5472,114 Coca-cola,442,458,918826756,10311,0
5473,008 ~ TRYNDAMERE,546,595,919201490,10476,0
5474,026 # Leal,531,438,373141,10019,0
5475,Glasgow,558,570,846256,8935,0
5476,Nobre Forte de Belmont - 014,520,431,919483316,9579,0
5477,073,526,464,6222181,10475,9
5479,029 Bardo,561,452,8128825,4716,0
5480,ARAGÃO 113 4,453,477,919555073,4701,0
5481,017 SEM MASSAGEM,531,486,6566724,10160,0
5482,BPM 010,561,492,919674367,9938,0
5483,[0035] Hillsbrad Foothills,519,449,69441,10495,2
5484,R.I.P-Nobre-0115,540,501,494288,8932,0
5485,022,495,447,919294149,7725,0
5486,(04) namy,560,546,918746577,10184,0
5487,093 # Leal,520,480,373141,8891,0
5488,StarK,544,489,919668837,10019,1
5489,[0120] Korthia,474,445,69441,10495,0
5490,139 # Leal,530,498,373141,5083,0
5491,009 - [W],524,555,919671987,10311,8
5492,-072 Honduras-,521,522,919655816,10160,0
5493,053 K55 - RIP,545,542,7781056,9406,0
5494,0282| Guerraaaaa,567,482,7270627,9983,0
5496,Aldeia de bárbaros,563,473,0,908,0
5497,|0009|Rag Na Rok,572,522,554916,10160,8
5499,Noblador de BB Bravo n Entre!,467,426,7736488,10469,0
5500,0060 | HA,509,489,919106855,10069,0
5501,EL CHAPO 024.,494,422,919645804,10349,0
5502,K44 [019] Loading...,451,458,7331306,5895,0
5503,PROJETO: Nobre Cayres,508,465,7937755,7473,0
5504,K45 [113] Loading...,500,470,7331306,9756,6
5505,54 ~ NOBRE 051,466,552,7526714,10252,0
5506,0214| Guerraaaaa,563,495,7270627,10019,5
5507,Nobre, El Curandero - [093],488,416,919631431,10495,0
5508,Toxic Squad!,540,451,6083709,10075,6
5510,Kakashi Hatake 0032,429,532,919675492,10495,0
5511,0060 [RIP] Debug XI,461,545,919391898,4088,0
5512,Kakashi Hatake 0080,428,531,919675492,10495,2
5513,York,428,498,6541239,2971,0
5514,0033 K54 - La Paz,482,526,918874497,6866,0
5515,107 K55,507,537,919200476,10495,0
5516,0006 K55 - Chile,531,514,918874497,7166,0
5517,056,432,472,531505,5878,7
5518,[105] MADE IN ROÇA,558,587,919049896,7265,0
5519,200 - [NE],457,544,919671987,10311,2
5520,160 LORD,451,462,919566124,10495,0
5521,{0014} T,509,537,7554750,10285,0
5522,Nobre-0023-Annie,471,505,919540085,6091,0
5523,$ 38 AMERICA,513,594,1231948,9708,0
5524,Aldeia de bárbaros,473,499,919670415,1179,0
5525,094,454,447,919248718,10294,8
5526,Aldeia de bárbaros,460,567,0,905,0
5527,Nobre, SEM MASSAGEM ! 046,513,428,919563536,10469,0
5528,Antiga 005,547,512,8196494,9835,0
5530,Tarado17,523,567,372053,7233,0
5531,084,450,456,919248718,10469,0
5532,Aldeia de bárbaros,577,511,0,931,0
5533,B_18,429,502,281365,10224,3
5534,Nobre, 134 | Reino bacaninha,425,489,919577243,10385,0
5535,0016 -RIP-,537,530,919498546,5804,0
5536,K45,537,437,919667514,9902,0
5537,Noblador de BB Bravo n Entre!,469,426,7736488,10469,0
5538,0196 Bad or Bip ?,464,526,7448518,9539,2
5539,057#CHERNOBYL#,546,494,919521797,4467,0
5540,020 - Aldeia bônus!,508,439,919501757,10144,2
5541,134 Coca-cola,422,482,918826756,10178,0
5542,033 - ALEMÃO SAFADO,530,439,531505,10311,0
5543,{0091} Nobre,463,553,7554750,4106,0
5544,0075 Nobre | Dance Comigo *-*,547,531,1821171,10285,0
5545,[019] Nobre, Toxic Squad!,552,471,1618709,9740,3
5546,Aldeia de bárbaros,497,442,919667527,2653,0
5547,059,572,502,919585121,9610,0
5548,0168 JAVIER MASCHERANO,423,460,919622278,10354,0
5549,0069,484,416,5293704,9735,0
5550,K55 Nobre 0075,566,513,919534607,10252,0
5551,Não 06,486,473,919569672,10157,0
5552,Acunha,533,514,846256,6051,0
5553,EFFECTUS PROBAT ACTION,457,438,7990422,10160,0
5554,K54 109,425,518,7859528,1554,0
5555,## 081 ## Muralha de Berlim ##,527,474,5625167,3718,0
5556,Colheita dos Gados 066,511,519,7420003,7285,0
5557,00019,437,512,919653721,3470,0
5558,Aldeia de bárbaros,478,490,0,902,0
5559,0013 K44,453,465,919294149,9976,4
5560,099 - IH MANE NOBRE,468,492,8177047,6404,0
5561,018 SEM MASSAGEM,536,490,6566724,10140,0
5562,093,443,476,919248718,10544,0
5563,00020,437,510,919653721,2518,0
5564,Expandindo,484,480,1886612,10226,4
5565,142 São Pedro da Aldeia,431,492,919169484,10216,0
5566,A1-0003 | Carta na Manga,449,502,6075513,10971,0
5567,0061 | HA,509,487,919106855,10069,4
5568,Nobre +0.7.2,438,520,918916774,10971,0
5569,0238| Guerraaaaa,481,464,7270627,10495,5
5570,## 014 ## Muralha de Berlim ##,525,429,5625167,10083,0
5571,052 Amigos do Jubilau,488,451,8124581,10476,0
5572,029,538,433,919569672,9820,0
5573,Up85,461,472,7496217,3167,0
5574,XARUTO 018,524,548,918919530,9455,7
5575,156 # Leal,488,474,373141,10285,0
5576,[0032] Beleriand,561,543,5581943,2506,0
5577,DUMAAAAL 089,469,417,919442019,10451,0
5578,002 - ALEMÃO SAFADO,437,465,531505,6223,0
5579,052 K55 - RIP,546,537,7781056,10495,0
5580,Toledo,427,499,6541239,3647,0
5581,078| Supiz,477,526,8243788,10495,5
5582,[0033] Bolsão,550,551,5581943,4911,0
5583,BPM 041,565,484,919674367,6937,0
5584,RAÇA FLA 123,451,498,8271328,10495,0
5585,023 K55,541,545,919200476,10495,0
5586,0036 [RIP] Hunsh II,482,556,919391898,10019,9
5587,G - 006,452,462,919104663,5627,0
5588,Alemão-037,487,556,919234453,10001,7
5589,Aposentados e perigosos,475,451,919569672,10469,0
5590,0019 Cabaludo,572,470,919668977,10359,0
5591,Tarado07,535,562,372053,12154,0
5593,066,503,473,919585121,10019,7
5594,RAÇA FLA 119,564,504,8271328,6166,0
5595,198 - [NE],466,545,919671987,10311,7
5596,0100| Guerraaaaa,564,475,7270627,10019,0
5597,K45,537,435,919667514,10287,0
5598,K45,544,438,919495079,10295,0
5599,0042,579,465,919562683,10149,0
5600,R.I.P-Nobre-0110,564,544,494288,9726,0
5601,NOBRE 035,481,505,7887410,10252,3
5602,0084,510,566,919073624,6810,0
5603,KING ~ XPK 004,512,535,8196494,9824,0
5604,018,530,482,919669070,10252,0
5605,024#CHERNOBYL#,550,481,919521797,9807,0
5606,Sunob aiedla 3,535,559,372053,12154,2
5607,|0000 0046 Namastex|,462,460,919668977,10019,0
5608,0127 PHILLIPE LAHM,491,446,919622278,10495,0
5609,019 SEM MASSAGEM,535,485,6566724,10143,7
5610,K45 [062] Loading...,572,456,7331306,9712,0
5611,Expandindo,507,475,1886612,9993,9
5612,148 nobre,503,564,919519206,6327,0
5613,Aldeia da Morte [031],566,485,7850654,9745,9
5615,*WESSEX 008,514,511,919476182,11550,0
5616,Nobre J.F.A.,540,462,919294149,9808,0
5617,|0055|Rag Na Rok,496,544,554916,10160,6
5618,[0018] Nobre, Quico Baderneiro,488,402,5554668,5972,0
5619,Não 02,498,435,919569672,9547,2
5620,Alemão-146,461,588,919234453,10001,0
5621,Aldeia de bárbaros,453,551,0,901,0
5622,125 # Leal,516,493,373141,9889,6
5623,010,503,451,918856240,9742,0
5624,K45 [122] Loading...,504,472,7331306,9756,8
5626,XPK,450,521,918780310,2593,7
5627,0116| Guerraaaaa,531,473,7270627,10019,0
5628,É A TOXIC MANÉ - 0035,597,482,919672488,10000,0
5629,K44 [027] Loading...,496,462,7331306,9756,0
5630,019 K55,570,518,919200476,10495,0
5631,MA 03,576,508,919558013,8786,0
5632,Aldeia de Lordhalle4b,481,530,1897128,2860,0
5633,[0027] Loch Modan,518,446,69441,10495,2
5634,0056| Guerraaaaa,521,481,7270627,10019,0
5635,Aldeia de bárbaros,544,448,0,907,0
5636,Colheita dos Gados 035,559,525,7420003,10083,9
5637,Alemão-036,498,553,919234453,10001,0
5638,Machado,515,573,919652654,10019,0
5639,0103 Nobre | Dance Comigo *-*,549,528,1821171,10129,0
5640,É A TOXIC MANÉ - 0042,590,493,919672488,10000,0
5641,Aldeia-bonus,562,508,919376887,8916,9
5642,041 - ALEMÃO SAFADO,520,428,531505,10311,0
5643,001,521,523,919670415,10971,0
5644,B_21,426,503,281365,10224,4
5645,Aldeia de Covds,405,510,919668671,535,0
5646,0057 [RIP] Debug VIII,527,524,919391898,10152,0
5647,Aldeia de bárbaros,468,522,7887410,2088,0
5648,## 041 ## Muralha de Berlim ##,549,416,5625167,10083,0
5649,E lá vamos nós..,459,444,919569672,10019,0
5650,Aldeia de bárbaros,430,476,0,921,0
5651,074,530,488,6222181,10478,6
5652,097,452,442,919248718,9814,0
5653,152 # Leal,536,480,373141,10125,6
5654,Nankita,445,434,5296579,9797,0
5655,Vila 02,435,496,919599701,7592,0
5656,## 098 ## Muralha de Berlim ##,452,435,5625167,10495,0
5657,059 - IH MANE NOBRE,534,565,8177047,5441,0
5658,Noblador de BB Bravo n Entre!,510,426,7736488,10469,8
5659,0117 | K54 ~NOBRE,459,563,8206802,12154,0
5660,Nobre J.F.A.,531,455,919294149,9808,0
5661,Amanhã tem open bar,417,488,919403003,10362,0
5662,015 - ALEMÃO SAFADO,478,474,531505,10220,0
5663,C 002 - Toti,566,472,919674367,10469,6
5664,Noblador de BB Bravo n Entre!,484,429,7736488,10469,0
5665,0050 - Nobre ToxiC,539,468,919360118,7111,0
5666,0028 | HA,537,473,919106855,10069,0
5667,K54 050,432,533,7859528,2103,0
5668,## 091 ## Muralha de Berlim ##,485,444,5625167,10495,1
5670,039,494,481,919490579,9968,0
5671,0018 [RIP] dani94,506,551,919391898,10019,2
5672,072 K54,448,536,919200476,10495,0
5673,Nobre, El Curandero - [133],459,441,919631431,10495,0
5674,021 - ALEMÃO SAFADO,539,486,531505,10311,1
5675,R.I.P-Nobre-0027,564,526,494288,10636,0
5676,[0127] Ashran,472,449,69441,10495,0
5677,013,481,420,919248718,10476,0
5678,Kakashi Hatake 0013,494,525,919675492,10019,3
5679,0055 | HA,531,481,919106855,10069,0
5680,075,488,462,6222181,10469,1
5681,Alemão-174,462,548,919234453,10001,0
5682,[005] Nobre, Toxic Squad!,556,470,1618709,9740,1
5683,035 Explorador,464,578,6631824,10495,0
5684,Nobre,505,513,918920176,10218,0
5685,RAÇA FLA 023,569,498,8271328,10495,0
5686,Moita 027,531,434,919569672,10469,0
5687,071 K54 - RIP,471,524,7781056,9571,4
5688,RAÇA FLA 040,544,499,8271328,10495,0
5689,058 - Aldeia bônus!,452,469,919501757,7436,0
5690,Brilhante,452,478,1143322,1494,7
5691,0076 Cabaludo,572,471,919668977,8687,0
5692,RAÇA FLA 157,489,515,8271328,4333,0
5693,Puebla de Sanabria,435,500,6541239,9287,0
5694,|0000 0037 Namastex|,471,458,919668977,8576,0
5695,0081 | HA,465,454,919106855,10069,1
5696,## 074 ## Muralha de Berlim ##,493,475,5625167,10495,0
5697,020 - URSS5973,453,524,919540085,10495,1
5698,039 nobre,512,559,919519206,10216,0
5699,036,555,468,919615066,4148,0
5700,Wessex - 003,560,535,8196494,9818,0
5701,Colheita dos Gados 076,563,524,7420003,4971,0
5702,R.I.P-Nobre-0127,556,502,494288,5900,0
5703,Nobre, 069 | Reino da Caatinga,528,446,919577243,10285,0
5704,-104 Mali-,515,564,919655816,9953,0
5705,Front,462,558,919376887,3614,0
5706,query 113 041 C,561,440,919646676,10040,0
5707,174 - [NE],496,522,919671987,10311,0
5708,046 - Aldeia bônus!,515,435,919501757,10144,6
5709,115 - [NW],521,532,919671987,10311,0
5710,055,573,500,919585121,7977,0
5711,PANDATACK 0038,531,597,5515472,10211,0
5712,031 SEM MASSAGEM,529,481,6566724,10078,0
5713,106 - [N],539,527,919671987,10311,6
5714,010,582,477,919585121,10019,0
5715,067,503,472,919585121,10019,3
5716,A3-0002 | Carta na Manga,563,511,6075513,12154,0
5717,Colheita dos Gados 077,533,517,7420003,4975,0
5718,038 # Leal,544,481,373141,10019,0
5719,Nobre J.F.A.,496,452,919294149,9976,0
5720,R.I.P-Nobre-0028,550,505,494288,10636,9
5721,Alemão-016,434,552,919234453,10001,0
5722,DEUS BOLADO 058,498,569,919534743,10495,0
5723,0067 | HA,501,493,919106855,10069,0
5725,K45 [010] Loading...,581,458,7331306,9756,0
5726,Juju 13,498,426,919498970,9990,0
5727,UHTRED RAGNARSON 05,592,454,7130396,9783,0
5728,|0067|Rag Na Rok,522,563,554916,7889,3
5729,G.F.A. 34,504,442,6053349,10237,0
5730,0054 | HA,516,478,919106855,10069,0
5731,Colheita dos Gados 063,506,544,7420003,9418,0
5732,PROJETO: Nobre Cayres,494,467,7937755,9570,0
5733,XARUTO 029,569,515,918919530,8688,6
5734,105 nobre,504,554,919519206,9603,0
5736,087| Supiz,470,520,8243788,10495,9
5737,041 # Leal,539,446,373141,10019,0
5738,Moita 045,484,484,919569672,9045,7
5739,K54 029,433,536,7859528,1834,0
5740,149 nobre,506,561,919519206,5852,0
5741,026 nobre,511,572,919519206,10316,0
5742,K54 Nobre 0029,475,542,919534607,8622,0
5743,PANDATACK 0073,510,574,5515472,2672,0
5744,ARAGÃO 113 7,448,477,919555073,9504,2
5745,|0072|Rag Na Rok,531,518,554916,10160,0
5746,22 | Nabucodonosor,535,502,919590946,6486,0
5747,-086 São Tomé e Príncipe-,546,547,919655816,10160,8
5748,-042 Jordânia-,513,522,919655816,10210,0
5749,Nobre, 046 | Reino da Caatinga,520,458,919577243,10285,0
5750,ex Sem Nome,428,495,919423322,4876,5
5751,## 080 ## Muralha de Berlim ##,526,472,5625167,3754,0
5752,XARUTO 013,559,534,918919530,10247,4
5753,Alemão-161,459,581,919234453,10001,0
5754,Nobre,491,511,918920176,4488,0
5755,BaBaYaGa Nobre,520,445,919667514,9902,4
5756,Aldeia de bárbaros,562,473,0,921,0
5757,Sudden Death,474,551,8152033,6317,0
5758,0000 Nobre | Dance Comigo *-*,452,498,1821171,10285,9
5759,R.I.P-Nobre-0139,529,503,494288,3584,0
5760,0037 | Odyssey,550,508,919597227,10495,9
5761,026,541,428,919569672,10103,0
5762,043 Mestre Bimba,474,493,687472,1385,0
5763,*WESSEX 006,424,506,919476182,10636,0
5764,011,422,500,919660877,1157,0
5765,023 - Aldeia bônus!,502,426,919501757,10728,0
5766,B1-0025 | Carta na Manga,484,512,6075513,10495,6
5767,MORATO 11,530,437,7930966,9055,0
5768,#033 BlastRade,485,521,919391252,10001,0
5769,076| Supiz,494,517,8243788,10495,0
5770,RAÇA FLA 122,452,496,8271328,10495,8
5771,RAÇA FLA 133,459,489,8271328,10495,0
5772,CAMP I,426,509,919670362,4421,0
5773,040 Aldeia de bárbaros,453,454,7380225,6159,0
5774,K44 [022] Loading...,493,494,7331306,9756,0
5775,MORATO 18,593,508,7930966,9761,0
5776,Sorabrab ed aiedla,501,572,372053,1801,0
5777,sb teamplay NTC,503,486,7087553,10068,7
5778,0000 - Toxic II,580,467,919670400,9529,0
5779,Aldeia de bárbaros,445,542,0,908,0
5780,Nobre 11 K55,513,534,919675509,10000,0
5781,Ama,537,538,846256,9756,3
5782,0022 Bad or Bip ?,513,560,7448518,10495,0
5783,029,542,556,8194872,10495,0
5784,0093 | HA,458,460,919106855,10069,8
5785,026 - Moitamesmo -,447,413,919539471,10078,0
5786,0001 | Odyssey,569,528,919597227,10728,0
5787,054 K55 - RIP,533,503,7781056,9406,0
5788,184 - [W],534,548,919671987,10311,2
5789,LOS ANGELES 0026,592,537,919651872,11550,0
5790,115 K54,445,545,919200476,8482,0
5791,142 - Lec,449,458,919294149,9014,5
5792,0003 Nobre | Dance Comigo *-*,445,505,1821171,7644,0
5793,DEUS BOLADO 087,555,540,919534743,10495,0
5794,Aldeia de Morceguinho,511,438,6245413,9484,8
5795,0091 - Nobre ToxiC,476,466,919360118,9809,0
5796,026 SEM MASSAGEM,565,456,6566724,9559,3
5797,Pienza,435,501,6541239,8835,0
5798,Aldeia de bárbaros,560,474,0,916,0
5799,0107 | HA,444,465,919106855,9917,7
5800,Aldeia de bárbaros,479,569,0,901,0
5801,00010,435,514,919653721,9468,9
5802,0017 - Tóxic II,566,463,919670400,6579,0
5803,Aldeia de lobo 03,468,562,6533067,3238,2
5804,100 - IH MANE NOBRE,471,493,8177047,6389,0
5805,041 K44 001,450,455,7380225,4800,0
5806,036 Explorador,498,593,6631824,10495,0
5807,E lá vamos nós..,460,445,919294149,8937,3
5808,099 Coca-cola,548,456,918826756,5819,0
5809,072 - Douglas Bullet,463,431,919628102,10495,0
5810,[000] Nobre, Toxic Squad!,557,458,1618709,9390,0
5811,K54 Nobre 0021,476,541,919534607,10160,1
5812,Alemão-179,451,558,919234453,10001,0
5813,K55 Nobre 0079,521,557,919534607,10252,0
5814,002,549,560,1821171,10285,1
5815,Juju 63,470,435,919498970,10469,0
5816,080,472,441,919248718,10252,0
5817,$ 02 AMERICA,534,577,1231948,9337,0
5818,MARCIONE 7,447,494,919501865,934,0
5819,Raimundos,502,556,919547052,10551,0
5820,[0035] Brethil,548,546,5581943,3716,0
5821,DEUS BOLADO 056,495,573,919534743,10495,0
5822,Nobre, SEM MASSAGEM ! 100,482,455,919563536,10469,1
5823,013 - [E],493,541,919671987,10068,0
5824,069 nobre,524,560,919519206,10495,0
5825,036,471,564,919665324,6225,0
5826,0053 ETIÓPIA,536,451,919622278,10294,7
5828,Aldeia de bárbaros,586,514,0,918,0
5829,DUMAAAAL 180,432,481,919442019,4953,0
5830,-119 Nicarágua-,540,507,919655816,10287,1
5831,BPM 026,566,481,919468580,9763,0
5832,0028 [RIP] Sadista,497,533,919391898,10019,0
5835,0016 K55 - Uruguai,523,508,918874497,5860,0
5836,StarK,530,461,919668837,10019,5
5837,038 SEM MASSAGEM,520,505,6566724,9968,0
5838,Abadoon 014,541,583,8193141,9786,0
5839,Aldeia de lobo 04,466,560,6533067,1506,0
5840,0121| Guerraaaaa,532,494,7270627,10019,0
5841,Nobre|008,563,518,477722,10495,0
5842,[038] Nobre, Toxic Squad!,513,467,1618709,9740,7
5843,0182| Guerraaaaa,551,475,7270627,6332,0
5844,0052 - Nobre ToxiC,542,474,919360118,3978,0
5845,Aldeia de bárbaros,476,523,919607720,891,0
5846,049| Supiz,505,530,8243788,10838,8
5847,[0018] Dz7,541,548,919528828,10838,0
5848,Nobre 002,482,554,919649953,3791,0
5849,0015 K55 - Paraguai,523,509,918874497,5291,0
5850,Bath,434,503,6541239,9086,9
5851,104 # Leal,566,478,373141,10019,0
5852,0027 Aldeia de bárbaros,525,551,919391898,10019,0
5853,0030 [RIP] Leeo4608 I,495,539,919391898,10019,0
5854,Aldeia de bárbaros,460,534,7859528,921,0
5855,002 Toxicity,557,450,7523890,9809,3
5856,Antiga 001,547,514,8196494,10792,0
5857,Colheita dos Gados 048,562,514,7420003,6658,0
5858,K54 Nobre 0033,458,529,919534607,8424,2
5859,Nobre 09 K54,499,524,919675509,10000,0
5860,StarK,540,469,919668837,10019,0
5861,180 # Leal,484,447,373141,10019,3
5862,Moita 029,526,436,919569672,8879,0
5863,(021) ACS,492,478,919648139,9425,0
5864,PANDATACK 0063,508,575,5515472,2317,0
5865,0007 Aldeia de bárbaros,510,540,919391898,10019,0
5866,*MÉRCIA 027,512,509,919476182,10495,0
5867,0137| Guerraaaaa,516,488,7270627,10252,0
5868,*MÉRCIA 014,423,504,919476182,11130,3
5869,B - 003,543,448,919104663,4498,0
5870,0181| Guerraaaaa,548,484,7270627,8606,0
5871,Nareba - 077,437,509,918631050,11130,8
5872,050 LORD,492,424,919566124,10495,0
5874,020 SEM MASSAGEM,525,475,6566724,10144,2
5875,020 Poppy,572,449,8128825,9730,0
5876,Nareba - 076,510,515,918631050,11130,3
